triple_id,doc_id,primary_failure,all_reasons
MPT-a63dbfbfda7067206582,MP003,evidence,evidence_invalid
MPT-a640844ff905a5088bd5,MP001,schema_type,relation_type_invalid
MPT-a6448560a31c2cd0a881,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a656ad9fc18a90a4ac5a,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-a669162ea279f17c1795,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-a67572ad6ca614e6b2d7,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-a68ca3825cc6eb225f17,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a69cd5d0c7ec5f2e3b52,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a6c40d7a60d85bd9b5bd,MP015,schema_type,relation_type_invalid
MPT-a6e18238f6b952bcdcb7,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-a6f6c3391ebf3ad8e6db,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-a713d909190a23c87a12,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-a717286c8fa9d1ab566a,MP019,evidence,evidence_invalid
MPT-a722fb088373f9c397c3,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a723135fc26dcb95e432,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-a7256fdeff42d71c1303,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-a72f553a6f1a0c326f1c,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-a7392940d72646fc5d52,MP007,evidence,evidence_invalid
MPT-a73aa9fd00e26b5694d4,MP019,evidence,evidence_invalid
MPT-a7461342781318b6fcfc,MP019,evidence,evidence_invalid
MPT-a77bdf598ebf63e482af,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-a77e23a84b00380f79fb,MP002,evidence,evidence_invalid
MPT-a787cb63764581b3c7c5,MP003,schema_type,relation_type_invalid
MPT-a791e229ca9d9fde172c,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a7a1380de20173549580,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-a7a32db6ce7b5e5ca821,MP015,evidence,evidence_invalid
MPT-a7b42c74b2e537e4b236,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-a7bd41421fb746e1b0bb,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-a7d81e1894b82fcc291c,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-a7e141c9eb543079bdce,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-a7eedff24c30e1f0dae3,MP019,evidence,evidence_invalid
MPT-a7f5a83bfd4a4eec9efe,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a7f8b2d37beee4452863,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-a80e46f917815dd9634a,MP019,evidence,evidence_invalid
MPT-a80e7ffc6ae58c25d99e,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-a823a8acaf782aec53a8,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-a824b72ae3cffeefc694,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-a82b449e7f22cb2d649c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a8559d9013135608abdb,MP019,evidence,evidence_invalid
MPT-a8600d896b6b334db253,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-a86045eb6ffa344548f7,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a87b2265298df254043a,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-a885ab7b5c8baf7117ab,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-a895962c59131167525f,MP004,relation_support,dual_qwen_relation_not_entailed
MPT-a898ec56e3178558ce01,MP002,evidence,evidence_invalid
MPT-a8999b6da99f3c8345a6,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-a8bde2d4daccf3916d6e,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-a8c306e113da5823f40c,MP002,evidence,evidence_invalid
MPT-a8fcfd92b81ea7fb900d,MP003,evidence,evidence_invalid
MPT-a90a3b7cfa8b4ca48215,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a9290cec7532c22eece5,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-a92c2872921d80238199,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-a93e866d5adea61cb861,MP019,evidence,evidence_invalid
MPT-a93ff4c17c658b7b8d2c,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-a95aa1b6618e187b98ee,MP003,evidence,evidence_invalid
MPT-a95cdcb41125dd54acaa,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-a96e33c84cdd42377e3d,MP005,evidence,evidence_invalid
MPT-a96f4176422b11a85e6e,MP001,evidence,evidence_invalid
MPT-a99df3bbd0f1d5b8f641,MP003,schema_type,relation_type_invalid
MPT-a9a6ad1b1a9c9fb80706,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a9abcba325f1ad34ed16,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a9bc2f431c3d5d0a29ff,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-a9c48a8072f200dbe008,MP005,schema_type,relation_type_invalid;evidence_invalid
MPT-a9c76350ab190b78cbcc,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-a9d14540db1001b30a16,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-a9df5d7d38a564297a83,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-a9ea5e5b4a3a7b86c54a,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-a9f24a595b0345fca1ce,MP019,evidence,evidence_invalid
MPT-aa00368d7e34115a037c,MP003,evidence,evidence_invalid
MPT-aa06bbdeee7400e3e39c,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-aa0e8ccd3665dbbb4048,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-aa103e57499093d25271,MP019,evidence,evidence_invalid
MPT-aa1fe3778b0604aba750,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-aa2207df639762af4339,MP007,evidence,evidence_invalid
MPT-aa2a1d71cb8a7ae19e50,MP003,schema_type,relation_type_invalid
MPT-aa2ebfbc7da4a62e8163,MP003,evidence,evidence_invalid
MPT-aa4412fb25b77b8650b0,MP003,schema_type,relation_type_invalid
MPT-aa4bb0ec0e5541708b6d,MP001,evidence,evidence_invalid
MPT-aa4bcf750e37079d745a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-aa4e581afe038a5269f6,MP003,schema_type,relation_type_invalid
MPT-aa7008abac1bcc390b73,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-aaac01451a2f94cacec9,MP001,relation_support,dual_qwen_relation_not_entailed
MPT-aaadf41c3e41e164cbee,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-aab4358968dda542467e,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-aacdedc38b72cc3b6d83,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-aad2546b7873824ec165,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-aad670dc8faf057e312f,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-aafafc40d92a2c177b19,MP003,evidence,evidence_invalid
MPT-aaff43ea7afec070b530,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-ab0cc33b3680d6f7a9d1,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-ab0eec1a85874bd43165,MP002,evidence,evidence_invalid
MPT-ab16380006d972667d6e,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-ab198d2b422c97ef083d,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-ab1d8d52294a813f7339,MP018,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ab34b2d6c78f7a35dd62,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-ab4c2081179bf0cdef16,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-ab4d28bdb70c7973c431,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-ab6064dbfe57532c6961,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-ab7008fab25b051e3d4d,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-ab75d09a8284640aedf2,MP002,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ab9501960388e0831c88,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-ab9a03e3ba79bc950f2b,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-abaddedf8bacb5a0292d,MP004,evidence,evidence_invalid
MPT-abaff6ca197b44b80f89,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-abb39784847a5278330a,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-abbb0bcf47774f2c21ff,MP002,evidence,evidence_invalid
MPT-abea367466352fa7328d,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-abec1c8274f48c64a03b,MP003,schema_type,relation_type_invalid
MPT-abee2f297e48b0b01915,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-abf5caaa4dd728da1eb8,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-ac0deb89a33a10b94e55,MP018,schema_type,relation_type_invalid
MPT-ac17ea1d649bc7fd101c,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-ac18a825db78514ebc7c,MP019,evidence,evidence_invalid
MPT-ac22d4bb91a99b43932a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-ac26bfa419c62ecd7c08,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-ac56dd2056541e1bf2e4,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-ac5b0fab3193fae17a2f,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-ac7149b6c676334bf161,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-ac72a0ff314f7d4072c8,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-ac917a6b2a6c55dbf9ea,MP019,evidence,evidence_invalid
MPT-ac94f30ece6680c2a638,MP019,evidence,evidence_invalid
MPT-acc33da427e7747d4b66,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-acccd19a081426fff2ba,MP002,evidence,evidence_invalid
MPT-aceb74d0522263f0b7a0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-acecc99fe7f26aa4a284,MP020,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ad00b48ae96447458b63,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-ad00e1146f02e2a6b1c1,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-ad0d08273190f24215d9,MP019,evidence,evidence_invalid
MPT-ad177ba52c77efa5b8d9,MP003,evidence,evidence_invalid
MPT-ad22d061b6c0dc067e43,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-ad33e2b66696381de47f,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-ad392271359404232995,MP003,schema_type,relation_type_invalid
MPT-ad3e44e1f96f65bb432b,MP020,schema_type,relation_type_invalid
MPT-ad3ef18c059f05268d91,MP002,evidence,evidence_invalid
MPT-ad461b050f8c9c4d4377,MP002,evidence,evidence_invalid
MPT-ad54c45a8c7a01ca08fb,MP005,schema_type,relation_type_invalid
MPT-ad6a36c8527370f2c2ef,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-ad7d1c03109d8ead462a,MP002,evidence,evidence_invalid
MPT-ad8087305127ee12bdca,MP003,schema_type,relation_type_invalid
MPT-ad80ff4e011b12174f60,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-ad8964463d26d9fb3beb,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-ad8abac69b9d9d7c8df0,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ad9cc6bda11e9e852e80,MP002,evidence,evidence_invalid
MPT-ad9f2f9896670135241c,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-ada47a984312ccbf9786,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-adaf40578290b0dc95be,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-adb7b169e15be173a2b1,MP002,schema_type,relation_type_invalid
MPT-adbddd388c00702dc313,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-adca91343f751b2ace11,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-add46b011ee27e206d5d,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-ade393282ade15fcf80e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-adef52d79685df296c42,MP007,schema_type,relation_type_invalid
MPT-adf39279a52c7e98e0be,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ae0423ee8e7c8c1b3015,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-ae0a902ea9b90ac262ad,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-ae0dec30fa7e22915521,MP019,evidence,evidence_invalid
MPT-ae1c7e4a6f0c21c108e8,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-ae1fe796076c1be8bfd4,MP002,evidence,evidence_invalid
MPT-ae22d1945d6d11c1b340,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-ae33364bf83a6bbab164,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-ae3b647c665fa49b349a,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-ae42271c517dd7ede478,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-ae44619a09fbe8f3b7e6,MP019,schema_type,relation_type_invalid
MPT-ae4a58c410a80f3aae03,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-ae5e9eccd52a64f8e5c0,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-ae81d9b9c6b1eb3b6eb9,MP001,schema_type,relation_type_invalid
MPT-ae9d1a997ef448005bf5,MP007,evidence,evidence_invalid
MPT-ae9d6e6073abab885838,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-aea29d2e2721deac95c5,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-aebc36389259b431383a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-aec3a9f3d5383440b6dc,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-aec71c13d35945588d7a,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-aee7ee0e1b579c507903,MP006,evidence,evidence_invalid;relation_not_entailed
MPT-aef012683e3398106595,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-aef39d91b511f0f0feb5,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-af0b9b1b45b5132aa5d0,MP002,evidence,evidence_invalid
MPT-af0c08864b1bb38c110d,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-af197c63745e621b1c24,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-af1bb47069bb47b111d9,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-af1d7beaec1d532ff4ce,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-af2757c16b2ae19fb38a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-af34f2b9c56e059ea6b4,MP019,evidence,evidence_invalid
MPT-af4bf70e7f6f4f3e2b32,MP015,evidence,evidence_invalid
MPT-af609ff1f05e8dcd837c,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-af64a0b55a6ef51c1571,MP022,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-af7a488336e0bd54b95f,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-af80f1a2ce33f82c905f,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-af88b525f18f364506c8,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-af8f9777acf06333eb08,MP003,schema_type,relation_type_invalid
MPT-afa628eccc778ff33ad6,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-afc29309d9069f9ebfc3,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-afdc572b939b479310ca,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-afdef8d230e201437354,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-afe7e420ea49c31f0fa7,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-b003dfd3f751d2292387,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-b0152d2870d5f1609b57,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-b01e077f98f78dd89608,MP002,evidence,evidence_invalid
MPT-b021a0e6fd17530b1b0d,MP001,relation_support,dual_qwen_relation_not_entailed
MPT-b02a2c19ddce653cbe04,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-b053b65089860c5035ab,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-b0575eb08b0442a51462,MP021,relation_support,dual_qwen_relation_not_entailed
MPT-b05bf0c70ac56847d3aa,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-b06b4e0d7b996d5901c0,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-b074fcb4fd17a9bc9ecf,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b07614dc4803ea8916f5,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b07a914674fc23583bd6,MP019,evidence,evidence_invalid
MPT-b083857147f92638937e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b0860892e6a1be8fc2ba,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b086f992874c7076a555,MP019,evidence,evidence_invalid
MPT-b08a1865623a9f4e2a01,MP002,evidence,evidence_invalid
MPT-b08ffd4f94a85716e711,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-b0b465378609cca5b726,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b0b89f02a9a1e199d1d6,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b0ca2d57003cb05e8499,MP019,evidence,evidence_invalid
MPT-b0cb4019d4b2991f0a2a,MP003,evidence,evidence_invalid
MPT-b0df9bc9be5f11c683f9,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b1070b6dbd615bf5e698,MP003,evidence,evidence_invalid
MPT-b116215b8bb70fcaa7e6,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-b125ad001c779360564a,MP019,evidence,evidence_invalid
MPT-b134eee2d9a9f9af3a43,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-b16234b5b02c002a6d68,MP007,relation_support,dual_qwen_relation_not_entailed
MPT-b17436838ca73df6a4af,MP007,evidence,evidence_invalid
MPT-b17c622c2f1c0e5b984a,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b17f2ce58b95266fdc78,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-b1869040331ca3cab27e,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-b1903586f14ac67c84eb,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b19c12534dd9d0d055dc,MP003,evidence,evidence_invalid
MPT-b19feadeaeaa536791f1,MP019,evidence,evidence_invalid
MPT-b1a1fec8bd6c61d1ac2f,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-b1abad2a34159cb1be32,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b1afdfb8b9709344b8c5,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b1b0e083eefee1add229,MP007,evidence,evidence_invalid
MPT-b1b1c65ddc879ec4c8e0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b1ce8a4211df30bfee81,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-b1d1509b523bd866caad,MP002,evidence,evidence_invalid
MPT-b1db13c2a9971fbe2b34,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-b1e7bf3c826dc65562a3,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b1ea854d2ca83506998d,MP019,evidence,evidence_invalid
MPT-b2011e213a668fa5b7d2,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-b217c2b7c20680dc63a7,MP002,schema_type,relation_type_invalid
MPT-b221d42c645616767eb2,MP001,schema_type,relation_type_invalid
MPT-b222b454610f85fb7b76,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-b233f8155a007f916283,MP003,evidence,evidence_invalid
MPT-b234e17cb272e3e11d90,MP003,evidence,evidence_invalid
MPT-b241030331c24f5d31e1,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-b241dd620a452019091d,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-b253ac339a7eeaa6038a,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-b254840b827f876712f0,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-b261115a59dc330b65b1,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-b26e133a631401b2c0f9,MP019,evidence,evidence_invalid
MPT-b26f68c865e03c634b22,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-b27d6f5f7097681db742,MP002,evidence,evidence_invalid
MPT-b285c474194ef1752785,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-b28e1a977fd6401342b4,MP019,relation_support,dual_qwen_relation_not_entailed
MPT-b290900f3887cf89891d,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-b29d612ddc7e7654244f,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-b2aa5a6775e3ab44a953,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-b2aeb17d2f9d93a8e001,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-b2b1eefedf20e2cfbd81,MP003,evidence,evidence_invalid
MPT-b2b27d969c069651d6c1,MP019,schema_type,relation_type_invalid
MPT-b2bac6a2802ab1c16494,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-b2c2a14cacb46eb7300a,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-b2d452081fe42d7c477a,MP003,schema_type,relation_type_invalid
MPT-b2d45d5b3dca97aa41c6,MP005,evidence,evidence_invalid
MPT-b2e96668ebe13c6752fd,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-b2fcfb9738b6e31b39e3,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-b2fe2d765c14db209857,MP003,evidence,evidence_invalid;relation_not_entailed
